ship_filename,port_name,max_size,gimbal_type,category,mount_name,sub_port_count,weapon_sizes,default_weapons
aegs_idris_m_pu,hardpoint_pdc_08,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu,hardpoint_pdc_09,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu,hardpoint_pdc_10,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu,hardpoint_pdc_11,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_front_turret,7,Turret,manned_turret,aegs_idris_scitem_turret_large,2,"7,7","behr_lasercannon_s7,behr_lasercannon_s7"
aegs_idris_m_pu_gamemaster,hardpoint_left_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_gamemaster,hardpoint_right_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_gamemaster,hardpoint_right_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_gamemaster,hardpoint_left_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_gamemaster,hardpoint_rear_upper_turret_left,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_gamemaster,hardpoint_rear_upper_turret_right,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_gamemaster,hardpoint_front_left_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_gamemaster,hardpoint_front_right_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_gamemaster,hardpoint_rear_tail_turret_right,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_gamemaster,hardpoint_rear_tail_turret_left,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_gamemaster,hardpoint_missile_launcher,8,Fixed,missile,mrck_s08_aegs_idris,1,8,
aegs_idris_m_pu_gamemaster,hardpoint_nose_railgun,10,Fixed,pilot,klwe_massdriver_s10,1,10,
aegs_idris_m_pu_gamemaster,hardpoint_camera_turret_upper,4,Turret,remote_turret,aegs_idris_remote_camera_turret_upper,1,4,
aegs_idris_m_pu_gamemaster,hardpoint_camera_turret_lower,4,Turret,remote_turret,aegs_idris_remote_camera_turret_lower,1,4,
aegs_idris_m_pu_gamemaster,hardpoint_pdc_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_08,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_09,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_10,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_gamemaster,hardpoint_pdc_11,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_front_turret,7,Turret,manned_turret,aegs_idris_scitem_turret_large,2,"7,7","behr_lasercannon_s7,behr_lasercannon_s7"
aegs_idris_m_pu_invictus,hardpoint_left_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_invictus,hardpoint_right_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_invictus,hardpoint_right_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_invictus,hardpoint_left_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_invictus,hardpoint_rear_upper_turret_left,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_invictus,hardpoint_rear_upper_turret_right,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_m_pu_invictus,hardpoint_front_left_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_invictus,hardpoint_front_right_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_invictus,hardpoint_rear_tail_turret_right,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_invictus,hardpoint_rear_tail_turret_left,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_m_pu_invictus,hardpoint_missile_launcher,8,Fixed,missile,mrck_s08_aegs_idris,1,8,
aegs_idris_m_pu_invictus,hardpoint_nose_railgun,10,Fixed,pilot,klwe_massdriver_s10,1,10,
aegs_idris_m_pu_invictus,hardpoint_camera_turret_upper,4,Turret,remote_turret,aegs_idris_remote_camera_turret_upper,1,4,
aegs_idris_m_pu_invictus,hardpoint_camera_turret_lower,4,Turret,remote_turret,aegs_idris_remote_camera_turret_lower,1,4,
aegs_idris_m_pu_invictus,hardpoint_pdc_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_08,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_09,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_10,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_m_pu_invictus,hardpoint_pdc_11,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_front_turret,7,Turret,manned_turret,aegs_idris_scitem_turret_large_p,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
aegs_idris_p,hardpoint_left_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p,hardpoint_right_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p,hardpoint_right_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p,hardpoint_left_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p,hardpoint_rear_upper_turret_left,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p,hardpoint_rear_upper_turret_right,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p,hardpoint_rear_turret_tail,5,Turret,manned_turret,aegs_idris_scitem_turret_lower,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p,hardpoint_front_left_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p,hardpoint_front_right_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p,hardpoint_rear_tail_turret_right,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p,hardpoint_rear_tail_turret_left,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p,hardpoint_camera_turret_upper,4,Turret,remote_turret,aegs_idris_remote_camera_turret_upper,1,4,
aegs_idris_p,hardpoint_camera_turret_lower,4,Turret,remote_turret,aegs_idris_remote_camera_turret_lower,1,4,
aegs_idris_p,hardpoint_pdc_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_08,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_09,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_10,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p,hardpoint_pdc_11,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_front_turret,7,Turret,manned_turret,aegs_idris_scitem_turret_large_p,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_left_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_left,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_right_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_right,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_right_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_right,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_left_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_left,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_rear_upper_turret_left,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_left,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_rear_upper_turret_right,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_right,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_rear_turret_tail,5,Turret,manned_turret,aegs_idris_scitem_turret_lower,2,"5,5","hrst_laserrepeater_s5,hrst_laserrepeater_s5"
aegs_idris_p_collector_military,hardpoint_front_left_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_collector_military,hardpoint_front_right_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_collector_military,hardpoint_rear_tail_turret_right,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_collector_military,hardpoint_rear_tail_turret_left,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_collector_military,hardpoint_camera_turret_upper,4,Turret,remote_turret,aegs_idris_remote_camera_turret_upper,1,4,
aegs_idris_p_collector_military,hardpoint_camera_turret_lower,4,Turret,remote_turret,aegs_idris_remote_camera_turret_lower,1,4,
aegs_idris_p_collector_military,hardpoint_pdc_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_08,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_09,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_10,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_collector_military,hardpoint_pdc_11,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_front_turret,7,Turret,manned_turret,aegs_idris_scitem_turret_large_p,2,"5,5","behr_lasercannon_s5,behr_lasercannon_s5"
aegs_idris_p_fw_25,hardpoint_left_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p_fw_25,hardpoint_right_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_front_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p_fw_25,hardpoint_right_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p_fw_25,hardpoint_left_lower_turret,5,Turret,manned_turret,aegs_idris_scitem_turret_lower_short_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p_fw_25,hardpoint_rear_upper_turret_left,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_left,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p_fw_25,hardpoint_rear_upper_turret_right,5,Turret,manned_turret,aegs_idris_scitem_turret_upper_rear_right,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p_fw_25,hardpoint_rear_turret_tail,5,Turret,manned_turret,aegs_idris_scitem_turret_lower,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_idris_p_fw_25,hardpoint_front_left_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_fw_25,hardpoint_front_right_turret,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_top_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_fw_25,hardpoint_rear_tail_turret_right,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_right,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_fw_25,hardpoint_rear_tail_turret_left,5,Turret,manned_turret,aegs_idris_scitem_ai_turret_bottom_left,2,"4,4","apar_ballisticgatling_s4,apar_ballisticgatling_s4"
aegs_idris_p_fw_25,hardpoint_camera_turret_upper,4,Turret,remote_turret,aegs_idris_remote_camera_turret_upper,1,4,
aegs_idris_p_fw_25,hardpoint_camera_turret_lower,4,Turret,remote_turret,aegs_idris_remote_camera_turret_lower,1,4,
aegs_idris_p_fw_25,hardpoint_pdc_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_08,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_09,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_10,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_idris_p_fw_25,hardpoint_pdc_11,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_javelin,hardpoint_gimbal_left,4,Fixed,remote_turret,apar_ballisticgatling_s4_capitalship,1,4,
aegs_javelin,hardpoint_gimbal_right,4,Fixed,remote_turret,apar_ballisticgatling_s4_capitalship,1,4,
aegs_javelin,hardpoint_torpedo_launcher_left,12,Fixed,torpedo,mrck_s12_aegs_javelin,1,9,misl_s09_cs_taln_argos
aegs_javelin,hardpoint_torpedo_launcher_right,12,Fixed,torpedo,mrck_s12_aegs_javelin,1,9,misl_s09_cs_taln_argos
aegs_javelin,hardpoint_missile_launcher_front_left,4,Fixed,missile,mrck_s04_aegs_javelin_tri,1,4,misl_s04_em_taln_raptor
aegs_javelin,hardpoint_missile_launcher_front_right,4,Fixed,missile,mrck_s04_aegs_javelin_tri,1,4,misl_s04_em_taln_raptor
aegs_javelin,hardpoint_missile_launcher_centre_left,4,Fixed,missile,mrck_s04_aegs_javelin_tri,1,4,misl_s04_em_taln_raptor
aegs_javelin,hardpoint_missile_launcher_centre_right,4,Fixed,missile,mrck_s04_aegs_javelin_tri,1,4,misl_s04_em_taln_raptor
aegs_javelin,hardpoint_missile_launcher_rear_left,4,Fixed,missile,mrck_s04_aegs_javelin_tri,1,4,misl_s04_em_taln_raptor
aegs_javelin,hardpoint_missile_launcher_rear_right,4,Fixed,missile,mrck_s04_aegs_javelin_tri,1,4,misl_s04_em_taln_raptor
aegs_reclaimer,hardpoint_turret,5,Turret,manned_turret,aegs_reclaimer_scitem_turret,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_reclaimer,hardpoint_remote_turret_top,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_top,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer,hardpoint_remote_turret_bottom,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_bottom,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer,hardpoint_remote_turret_front_left,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_front_left,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer,hardpoint_remote_turret_front_right,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_front_right,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer,hardpoint_remote_turret_rear_left,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_rear_left,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer,hardpoint_remote_turret_rear_right,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_rear_right,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer,hardpoint_pdc_top_01,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer,hardpoint_pdc_top_02,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer,hardpoint_pdc_top_03,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer,hardpoint_pdc_bottom_01,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer,hardpoint_pdc_bottom_02,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer,hardpoint_pdc_bottom_03,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer,hardpoint_pdc_bottom_04,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer_bis2024_temp,hardpoint_turret,5,Turret,manned_turret,aegs_reclaimer_scitem_turret,2,"5,5","klwe_laserrepeater_s5,klwe_laserrepeater_s5"
aegs_reclaimer_bis2024_temp,hardpoint_remote_turret_top,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_top,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer_bis2024_temp,hardpoint_remote_turret_bottom,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_bottom,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer_bis2024_temp,hardpoint_remote_turret_front_left,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_front_left,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer_bis2024_temp,hardpoint_remote_turret_front_right,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_front_right,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer_bis2024_temp,hardpoint_remote_turret_rear_left,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_rear_left,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer_bis2024_temp,hardpoint_remote_turret_rear_right,5,Turret,remote_turret,aegs_reclaimer_scitem_remote_turret_rear_right,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
aegs_reclaimer_bis2024_temp,hardpoint_pdc_top_01,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer_bis2024_temp,hardpoint_pdc_top_02,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer_bis2024_temp,hardpoint_pdc_top_03,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer_bis2024_temp,hardpoint_pdc_bottom_01,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
aegs_reclaimer_bis2024_temp,hardpoint_pdc_bottom_02,1,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
