filename,display_name,hull_hp_normalized,fuse_penetration_mult,component_penetration_mult,critical_explosion_chance,armor_hp,armor_resist_physical,armor_resist_energy,armor_resist_distortion,thruster_count,thruster_main_hp,thruster_retro_hp,thruster_mav_hp,thruster_vtol_hp,thruster_total_hp,turret_count,turret_total_hp,powerplant_count,powerplant_total_hp,cooler_count,cooler_total_hp,shield_gen_count,shield_gen_total_hp,qd_count,qd_total_hp,weapon_hardpoints,missile_hardpoints,total_hardpoints
misc_starfarer_pu_ai_civ,MISC starfarer pu ai civ,31500,0.7,0.6,0.2,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,113
misc_starfarer_pu_ai_civ_def,MISC starfarer pu ai civ def,31500,0.7,0.6,1.0,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,113
misc_starfarer_pu_ai_crim,MISC starfarer pu ai crim,31500,0.7,0.6,1.0,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,114
misc_starfarer_pu_ai_nt,MISC starfarer pu ai nt,31500,0.7,0.6,1.0,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,114
misc_starfarer_teach,MISC starfarer teach,31500,0.7,0.6,0.2,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,110
misc_starfarer_wreck,MISC starfarer wreck,31500,0.7,0.6,0.2,18900,0.85,1.3,1.0,7,21000,42356,84000,0,147356,0,0,0,0,0,0,2,2800,0,0,0,0,40
misc_starfarer_wreck_nodebris_a,MISC starfarer wreck nodebris a,31500,0.7,0.6,0.2,18900,0.85,1.3,1.0,7,21000,42356,84000,0,147356,0,0,0,0,0,0,2,2800,0,0,0,0,40
misc_starfarer_wreck_nodebris_b,MISC starfarer wreck nodebris b,31500,0.7,0.6,0.2,18900,0.85,1.3,1.0,7,21000,42356,84000,0,147356,0,0,0,0,0,0,2,2800,0,0,0,0,40
misc_starlancer_max,MISC starlancer max,2500,0.7,0.7,0.2,21000,0.85,1.3,1.0,31,45000,11000,32000,12000,100000,2,4000,2,760,2,420,1,1400,1,290,6,9,116
misc_starlancer_max_collector_indust,MISC starlancer max collector indust,2500,0.7,0.7,0.2,21000,0.85,1.3,1.0,31,45000,11000,32000,12000,100000,2,4000,0,0,0,0,0,0,0,0,6,9,110
misc_starlancer_tac,MISC starlancer tac,2500,0.7,0.7,0.2,24000,0.85,1.3,1.0,29,45000,11000,32000,8000,96000,5,36000,1,2100,1,1800,2,2800,1,290,8,12,133
misc_starlancer_tac_collector_military,MISC starlancer tac collector military,2500,0.7,0.7,0.2,24000,0.85,1.3,1.0,29,45000,11000,32000,8000,96000,5,36000,1,2300,1,1800,2,3600,1,750,8,12,133
mrai_guardian,Mirai guardian,2500,0.0,0.6,0.2,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_military,Mirai guardian military,2500,0.0,0.6,0.2,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_mx,Mirai guardian mx,2500,0.0,0.6,0.2,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_mx_ai_civ,Mirai guardian mx ai civ,2500,0.0,0.6,1.0,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_mx_ai_crim,Mirai guardian mx ai crim,2500,0.0,0.6,1.0,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_mx_collector_military,Mirai guardian mx collector military,2500,0.0,0.6,0.2,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_pu_ai_civ,Mirai guardian pu ai civ,2500,0.0,0.6,1.0,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_pu_ai_crim,Mirai guardian pu ai crim,2500,0.0,0.6,1.0,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_qi,Mirai guardian qi,2500,0.0,0.6,0.2,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_qi_collector_indust,Mirai guardian qi collector indust,2500,0.0,0.6,0.2,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_qi_pu_ai_civ,Mirai guardian qi pu ai civ,2500,0.0,0.6,1.0,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_guardian_qi_pu_ai_crim,Mirai guardian qi pu ai crim,2500,0.0,0.6,1.0,4260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
mrai_pulse,Mirai pulse,2500,0.0,0.4,0.2,120,0.85,1.3,1.0,19,2750,5000,36800,0,44550,0,0,1,71,1,46,0,0,0,0,3,0,41
mrai_pulse_collector_civ,Mirai pulse collector civ,2500,0.0,0.4,0.2,120,0.85,1.3,1.0,19,2750,5000,36800,0,44550,0,0,0,0,0,0,0,0,0,0,3,0,39
mrai_pulse_lx,Mirai pulse lx,2500,0.0,0.4,0.2,120,0.85,1.3,1.0,20,2750,5000,39550,0,47300,0,0,1,71,1,46,0,0,0,0,2,0,41
orbital_sentry_prototype_a_pu_hos,Orbital sentry prototype a pu hos,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,1,30000,1,2100,1,1800,1,1100,0,0,1,0,16
orbital_sentry_pu_criminal,Orbital sentry pu criminal,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,1,30000,1,2100,1,1800,1,360,0,0,1,0,15
orbital_sentry_pu_criminal_size2,Orbital sentry pu criminal size2,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,1,30000,1,2100,1,1800,1,360,0,0,1,0,15
orbital_sentry_pu_ninetails,Orbital sentry pu ninetails,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,1,30000,1,2100,1,1800,1,360,0,0,1,0,15
orbital_sentry_pu_ninetails_size2,Orbital sentry pu ninetails size2,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,1,30000,1,2100,1,1800,1,360,0,0,1,0,15
orbital_sentry_pu_uee,Orbital sentry pu uee,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,1,30000,1,2100,1,1800,1,360,0,0,1,0,16
orbital_sentry_securitynetwork,Orbital sentry securitynetwork,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,1,30000,1,2100,1,1800,1,360,0,0,0,0,15
orig_100i,Origin 100i,1650,0.0,0.4,0.2,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,200,2,260,1,150,1,150,2,3,70
orig_100i_pu_ai_civ,Origin 100i pu ai civ,1650,0.0,0.4,1.0,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,200,2,260,1,150,1,150,2,3,70
orig_100i_pu_ai_crim,Origin 100i pu ai crim,1650,0.0,0.4,1.0,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,200,2,260,1,150,1,150,2,3,70
orig_125a,Origin 125a,1650,0.0,0.4,0.2,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,270,2,360,1,210,1,150,3,5,72
orig_125a_pu_ai_civ,Origin 125a pu ai civ,1650,0.0,0.4,1.0,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,270,2,360,1,210,1,150,3,5,72
orig_125a_pu_ai_crim,Origin 125a pu ai crim,1650,0.0,0.4,1.0,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,270,2,360,1,210,1,150,3,5,72
orig_135c,Origin 135c,1650,0.0,0.4,0.2,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,230,2,300,1,180,1,150,2,3,70
orig_135c_pu_ai_civ,Origin 135c pu ai civ,1650,0.0,0.4,1.0,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,230,2,300,1,180,1,150,2,3,70
orig_135c_pu_ai_crim,Origin 135c pu ai crim,1650,0.0,0.4,1.0,1020,0.85,1.3,1.0,16,2400,4300,18000,0,24700,0,0,1,230,2,300,1,180,1,150,2,3,70
orig_300i,Origin 300i,1650,0.7,0.5,0.2,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,200,2,260,2,300,1,150,5,2,71
orig_300i_ai_override,Origin 300i ai override,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,200,2,260,2,300,1,150,5,2,70
orig_300i_pu_ai_civ,Origin 300i pu ai civ,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,200,2,260,2,300,1,150,5,2,70
orig_300i_pu_ai_crim,Origin 300i pu ai crim,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,200,2,260,2,300,1,150,5,2,70
orig_315p,Origin 315p,1650,0.7,0.5,0.2,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,0,0,2,220,2,260,1,180,4,2,71
orig_315p_pu_ai_civ,Origin 315p pu ai civ,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,0,0,2,220,2,260,1,180,4,2,70
orig_315p_pu_ai_crim,Origin 315p pu ai crim,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,0,0,2,220,2,260,1,180,4,2,70
orig_325a,Origin 325a,1650,0.7,0.5,0.2,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,270,2,360,2,420,1,240,5,5,76
orig_325a_pu_ai_civ,Origin 325a pu ai civ,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,270,2,360,2,420,1,240,5,5,75
orig_325a_pu_ai_crim,Origin 325a pu ai crim,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,270,2,360,2,420,1,240,5,5,75
orig_325a_pu_ai_mts,Origin 325a pu ai mts,1650,0.7,0.5,1.0,990,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,1,270,2,360,2,420,1,240,5,5,75
orig_350r,Origin 350r,1650,0.7,0.5,0.2,720,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,0,0,2,124,2,162,1,150,4,2,78
orig_350r_pu_ai_civ,Origin 350r pu ai civ,1650,0.7,0.5,1.0,720,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,0,0,2,124,2,162,1,150,4,2,77
orig_350r_pu_ai_crim,Origin 350r pu ai crim,1650,0.7,0.5,1.0,720,0.85,1.3,1.0,15,8700,16200,87000,0,111900,0,0,0,0,2,124,2,162,1,150,4,2,77
orig_400i,Origin 400i,20000,0.7,0.6,0.2,10800,0.85,1.3,1.0,19,55350,36900,160000,64000,316250,0,0,1,740,1,480,1,1100,1,410,2,13,90
orig_400i_pu_ai_civ,Origin 400i pu ai civ,20000,0.7,0.6,1.0,10800,0.85,1.3,1.0,19,55350,36900,160000,64000,316250,0,0,1,740,1,480,1,1100,1,410,2,13,90
orig_400i_pu_ai_civ_def,Origin 400i pu ai civ def,20000,0.7,0.6,1.0,10800,0.85,1.3,1.0,19,55350,36900,160000,64000,316250,0,0,1,740,1,480,1,1100,1,410,2,13,90
orig_400i_pu_ai_crim,Origin 400i pu ai crim,20000,0.7,0.6,1.0,10800,0.85,1.3,1.0,19,55350,36900,160000,64000,316250,0,0,1,740,1,480,1,1100,1,410,2,13,90
orig_600i,Origin 600i,55000,0.7,0.8,0.2,27000,0.85,1.3,1.0,20,84000,39000,259000,0,382000,0,0,1,2300,2,1920,2,2800,1,410,5,9,99
orig_600i_bis2951,Origin 600i bis2951,55000,0.7,0.8,0.2,27000,0.85,1.3,1.0,20,84000,39000,259000,0,382000,0,0,1,2300,2,1920,2,2800,1,410,5,9,99
orig_600i_executive_edition,Origin 600i executive edition,55000,0.7,0.8,0.2,27000,0.85,1.3,1.0,20,84000,39000,259000,0,382000,0,0,1,2300,2,1920,2,2800,1,410,5,9,100
orig_600i_pu_ai_civ,Origin 600i pu ai civ,55000,0.7,0.8,1.0,27000,0.85,1.3,1.0,20,84000,39000,259000,0,382000,0,0,1,2300,2,1920,2,2800,1,410,5,9,99
orig_600i_pu_ai_civ_def,Origin 600i pu ai civ def,55000,0.7,0.8,1.0,27000,0.85,1.3,1.0,20,84000,39000,259000,0,382000,0,0,1,2300,2,1920,2,2800,1,410,5,9,99
orig_600i_pu_ai_crim,Origin 600i pu ai crim,55000,0.7,0.8,1.0,27000,0.85,1.3,1.0,20,84000,39000,259000,0,382000,0,0,1,2300,2,1920,2,2800,1,410,5,9,99
orig_600i_touring,Origin 600i touring,55000,0.7,0.8,0.2,27000,0.85,1.3,1.0,20,84000,39000,259000,0,382000,0,0,1,2300,2,1920,2,2800,1,410,5,9,88
orig_85x,Origin 85x,1450,0.7,0.4,0.2,960,0.85,1.3,1.0,16,12000,11000,61200,0,84200,0,0,0,0,2,138,1,81,1,240,1,0,60
orig_85x_pu_ai_civ,Origin 85x pu ai civ,1450,0.7,0.4,1.0,960,0.85,1.3,1.0,16,12000,11000,61200,0,84200,0,0,0,0,2,138,1,81,1,240,1,0,60
orig_85x_pu_ai_crim,Origin 85x pu ai crim,1450,0.7,0.4,1.0,960,0.85,1.3,1.0,16,12000,11000,61200,0,84200,0,0,0,0,2,138,1,81,1,240,1,0,60
orig_890jump,Origin 890jump,100000,0.7,1.0,0.2,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_890jump_ai_civ_shipboarded,Origin 890jump ai civ shipboarded,100000,0.7,1.0,1.0,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_890jump_drug_01,Origin 890jump drug 01,100000,0.7,1.0,0.2,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_890jump_hijacked,Origin 890jump hijacked,100000,0.7,1.0,0.2,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_890jump_hijacked_pisces,Origin 890jump hijacked pisces,100000,0.7,1.0,0.2,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_890jump_pu_ai_civ,Origin 890jump pu ai civ,100000,0.7,1.0,1.0,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_890jump_pu_ai_civ_def,Origin 890jump pu ai civ def,100000,0.7,1.0,1.0,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_890jump_pu_ai_crim,Origin 890jump pu ai crim,100000,0.7,1.0,1.0,60000,0.85,1.3,1.0,25,180000,88000,680000,127500,1075500,0,0,1,13000,2,16800,2,24000,1,9900,8,12,127
orig_m50,Origin m50,2500,0.0,0.4,0.2,480,0.85,1.3,1.0,14,14500,14300,60000,0,88800,0,0,1,140,2,138,1,81,1,110,3,2,59
orig_m50_pu_ai_advocacy,Origin m50 pu ai advocacy,2500,0.0,0.4,1.0,480,0.85,1.3,1.0,14,14500,14300,60000,0,88800,0,0,1,140,2,138,1,81,1,110,3,2,59
orig_m50_pu_ai_civ,Origin m50 pu ai civ,2500,0.0,0.4,1.0,480,0.85,1.3,1.0,14,14500,14300,60000,0,88800,0,0,1,140,2,138,1,81,1,110,3,2,59
orig_m50_pu_ai_crim,Origin m50 pu ai crim,2500,0.0,0.4,1.0,480,0.85,1.3,1.0,14,14500,14300,60000,0,88800,0,0,1,140,2,138,1,81,1,110,5,2,62
orig_m50_pu_ai_ninetails,Origin m50 pu ai ninetails,2500,0.0,0.4,1.0,480,0.85,1.3,1.0,14,14500,14300,60000,0,88800,0,0,1,140,2,138,1,81,1,110,3,2,59
orig_m50_pu_ai_nt,Origin m50 pu ai nt,2500,0.0,0.4,1.0,480,0.85,1.3,1.0,14,14500,14300,60000,0,88800,0,0,1,140,2,138,1,81,1,110,5,2,62
orig_x1,Origin x1,2500,0.7,0.4,0.2,60,0.85,1.3,1.0,26,2000,5000,40400,0,47400,0,0,1,71,1,46,0,0,0,0,2,0,53
orig_x1_force,Origin x1 force,2500,0.7,0.4,0.2,60,0.85,1.3,1.0,26,2000,5000,40400,0,47400,0,0,1,71,1,46,1,55,0,0,2,0,53
orig_x1_velocity,Origin x1 velocity,2500,0.7,0.4,0.2,60,0.85,1.3,1.0,25,1000,5000,40400,0,46400,0,0,1,71,1,46,0,0,0,0,1,0,54
probe_comms_1_a,Probe comms 1 a,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
probe_comms_1_a_psec,Probe comms 1 a psec,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
probe_comms_1_b_civ,Probe comms 1 b civ,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
probe_comms_1_ninetails,Probe comms 1 ninetails,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_medivac,RSI apollo medivac,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_medivac_ai_civ,RSI apollo medivac ai civ,20000,0.7,0.6,1.0,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_medivac_ai_crim,RSI apollo medivac ai crim,20000,0.7,0.6,1.0,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_medivac_tier_1,RSI apollo medivac tier 1,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_medivac_tier_2,RSI apollo medivac tier 2,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_medivac_tier_3,RSI apollo medivac tier 3,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_triage,RSI apollo triage,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_triage_ai_civ,RSI apollo triage ai civ,20000,0.7,0.6,1.0,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_triage_ai_crim,RSI apollo triage ai crim,20000,0.7,0.6,1.0,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_triage_tier_1,RSI apollo triage tier 1,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_triage_tier_2,RSI apollo triage tier 2,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_apollo_triage_tier_3,RSI apollo triage tier 3,20000,0.7,0.6,0.2,18000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_aurora_cl,RSI aurora cl,2000,0.0,0.4,0.2,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,200,2,260,2,360,1,150,1,4,60
rsi_aurora_cl_pu_ai_civ,RSI aurora cl pu ai civ,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,200,2,260,2,360,1,150,1,4,60
rsi_aurora_cl_pu_ai_crim,RSI aurora cl pu ai crim,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,200,2,260,2,360,1,150,1,4,60
rsi_aurora_es,RSI aurora es,2000,0.0,0.4,0.2,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,170,2,220,2,260,1,150,1,4,60
rsi_aurora_es_pu_ai_civ,RSI aurora es pu ai civ,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,170,2,220,2,260,1,150,1,4,60
rsi_aurora_es_pu_ai_crim,RSI aurora es pu ai crim,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,170,2,220,2,260,1,150,1,4,60
rsi_aurora_ln,RSI aurora ln,2000,0.0,0.4,0.2,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,240,2,360,2,360,1,150,1,6,62
rsi_aurora_ln_ea_ai_pir,RSI aurora ln ea ai pir,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,240,2,360,2,260,1,150,5,6,66
rsi_aurora_ln_pu_ai_civ,RSI aurora ln pu ai civ,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,240,2,360,2,360,1,150,1,6,62
rsi_aurora_ln_pu_ai_crim,RSI aurora ln pu ai crim,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,240,2,360,2,360,1,150,1,6,62
rsi_aurora_ln_pu_ai_nt,RSI aurora ln pu ai nt,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,240,2,360,2,360,1,150,5,6,66
rsi_aurora_lx,RSI aurora lx,2000,0.0,0.4,0.2,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,140,2,124,2,162,1,150,1,4,61
rsi_aurora_lx_pu_ai_civ,RSI aurora lx pu ai civ,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,140,2,124,2,162,1,150,1,4,60
rsi_aurora_lx_pu_ai_crim,RSI aurora lx pu ai crim,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,140,2,124,2,162,1,150,1,4,60
rsi_aurora_mr,RSI aurora mr,2000,0.0,0.4,0.2,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,200,2,260,2,360,1,150,1,4,60
rsi_aurora_mr_pu_ai_civ,RSI aurora mr pu ai civ,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,200,2,260,2,360,1,150,1,4,60
rsi_aurora_mr_pu_ai_crim,RSI aurora mr pu ai crim,2000,0.0,0.4,1.0,1164,0.85,1.3,1.0,11,8750,16000,57200,0,81950,0,0,1,200,2,260,2,360,1,150,1,4,60
rsi_bengal_pu_ai_uee_fleetweek_2021,RSI bengal pu ai uee fleetweek 2021,5000000,0.7,1.0,1.0,0,0.85,1.3,1.0,42,20000,2000,20000,0,42000,84,234000,10,4200000,10,2800000,1,320000,1,120000,1,1,410
rsi_constellation_andromeda,RSI constellation andromeda,20000,0.7,0.7,0.2,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,109
rsi_constellation_andromeda_ea_ai_pir,RSI constellation andromeda ea ai pir,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,360,1,500,4,16,108
rsi_constellation_andromeda_ea_ai_pir_elite,RSI constellation andromeda ea ai pir elite,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,500,1,500,4,16,109
rsi_constellation_andromeda_pu_ai_civ,RSI constellation andromeda pu ai civ,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,109
rsi_constellation_andromeda_pu_ai_crim,RSI constellation andromeda pu ai crim,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,109
rsi_constellation_andromeda_pu_ai_nt,RSI constellation andromeda pu ai nt,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,109
rsi_constellation_andromeda_pu_ai_nt_qig,RSI constellation andromeda pu ai nt qig,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,110
rsi_constellation_andromeda_pu_ai_sec_blacjac,RSI constellation andromeda pu ai sec blacjac,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,109
rsi_constellation_andromeda_pu_ai_sec_blacjac_qig,RSI constellation andromeda pu ai sec blacjac qig,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,110
rsi_constellation_andromeda_pu_ai_sec_crusader,RSI constellation andromeda pu ai sec crusader,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,109
rsi_constellation_andromeda_pu_ai_sec_crusader_qig,RSI constellation andromeda pu ai sec crusader qig,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,16,110
rsi_constellation_aquila,RSI constellation aquila,20000,0.7,0.7,0.2,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,11,106
rsi_constellation_aquila_pu_ai_civ,RSI constellation aquila pu ai civ,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,11,106
rsi_constellation_aquila_pu_ai_crim,RSI constellation aquila pu ai crim,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,940,2,700,1,1100,1,500,4,11,106
rsi_constellation_phoenix,RSI constellation phoenix,20000,0.7,0.7,0.2,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,0,0,2,940,2,700,1,1100,1,500,4,12,109
